tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
299,38:12.2,43:12.0,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42120,Customer,1970,0
322,38:50.7,44:13.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,54251,Customer,1970,0
285,39:07.1,43:52.2,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,54268,Customer,1970,0
326,40:22.6,45:49.0,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,21488,Customer,1970,0
925,48:12.9,03:38.6,3199,Newport Pkwy,40.7287448,-74.0321082,3206,Hilltop,40.7311689,-74.0575736,42439,Customer,1970,0
467,48:56.0,56:43.1,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,42371,Customer,1970,0
559,50:19.7,59:39.6,3211,Newark Ave,40.72152515,-74.04630454,3212,Christ Hospital,40.73478582,-74.05044364,40756,Customer,1970,0
310,51:12.5,56:23.3,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,40858,Customer,1970,0
331,51:43.1,57:15.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3205,JC Medical Center,40.71653978,-74.04963791,42452,Customer,1970,0
858,54:56.2,09:14.9,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,54253,Customer,1970,0
1635,57:21.5,24:37.4,3677,Glenwood Ave,40.72755147,-74.07106072,3267,Morris Canal,40.71241882,-74.03852552,46472,Customer,1970,0
303,57:28.1,02:31.8,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,34333,Customer,1970,0
2222,04:19.1,41:21.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,34038,Customer,1970,0
326,06:03.0,11:29.3,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,41620,Customer,1970,0
211,11:21.3,14:52.4,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,47257,Customer,1970,0
468,11:35.0,19:23.2,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,44422,Customer,1970,0
374,12:07.8,18:22.1,3267,Morris Canal,40.71241882,-74.03852552,3213,Van Vorst Park,40.71848892,-74.04772663,32971,Customer,1970,0
536,14:48.6,23:45.5,3273,Manila & 1st,40.72165072,-74.04288411,3199,Newport Pkwy,40.7287448,-74.0321082,41618,Customer,1970,0
565,18:38.4,28:03.6,3212,Christ Hospital,40.73478582,-74.05044364,3273,Manila & 1st,40.72165072,-74.04288411,40756,Customer,1970,0
1097,18:39.0,36:56.6,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,54253,Customer,1970,0
409,20:08.3,26:57.4,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,28433,Customer,1970,0
129,20:20.4,22:29.8,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,38891,Customer,1970,0
871,21:38.5,36:10.2,3201,Dey St,40.737711,-74.066921,3279,Dixon Mills,40.72163014,-74.04996783,46141,Customer,1970,0
633,23:57.5,34:30.9,3694,Jackson Square,40.71113,-74.0789,3225,Baldwin at Montgomery,40.7236589,-74.0641943,38990,Customer,1970,0
1900,25:06.1,56:46.3,3267,Morris Canal,40.71241882,-74.03852552,3187,Warren St,40.7211236,-74.03805095,46472,Customer,1970,0
130,25:50.5,28:00.6,3273,Manila & 1st,40.72165072,-74.04288411,3185,City Hall,40.7177325,-74.043845,42423,Customer,1970,0
209,26:19.7,29:49.5,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,42314,Customer,1970,0
1561,30:02.8,56:04.1,3481,York St,40.71649,-74.04105,3212,Christ Hospital,40.73478582,-74.05044364,45264,Customer,1970,0
1192,35:57.9,55:50.2,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,45240,Subscriber,1951,1
424,37:44.1,44:48.2,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,42358,Subscriber,1993,2
301,38:23.5,43:25.2,3279,Dixon Mills,40.72163014,-74.04996783,3275,Columbus Drive,40.7183552,-74.03891444,28551,Customer,1970,0
136,44:08.3,46:24.9,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46527,Customer,1970,0
537,47:44.3,56:42.3,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,25459,Customer,1970,0
531,50:37.8,59:28.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,44191,Customer,1970,0
360,52:13.6,58:13.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,38990,Customer,1970,0
474,52:18.3,00:12.8,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,40440,Customer,1970,0
273,56:02.5,00:36.2,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,48922,Customer,1970,0
260,56:37.2,00:58.0,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42174,Customer,1970,0
1635,57:05.2,24:21.2,3187,Warren St,40.7211236,-74.03805095,3273,Manila & 1st,40.72165072,-74.04288411,46472,Customer,1970,0
1178,57:20.8,16:59.5,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072,-74.04288411,41618,Customer,1970,0
1691,57:33.2,25:44.6,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,42432,Customer,1970,0
473,58:11.3,06:05.3,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,42439,Subscriber,1970,1
6677,01:10.4,52:27.7,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,54260,Customer,1970,0
500,01:22.2,09:42.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,45726,Subscriber,1994,1
336,03:09.3,08:45.6,3195,Sip Ave,40.7308971,-74.06391263,3201,Dey St,40.737711,-74.066921,44710,Customer,1970,0
873,03:24.9,17:58.8,3640,Journal Square,40.73367,-74.0625,3640,Journal Square,40.73367,-74.0625,42593,Customer,1970,0
341,07:33.2,13:14.6,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,24965,Customer,1970,0
194,08:08.0,11:22.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,41076,Customer,1970,0
207,09:57.1,13:24.8,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,44872,Customer,1970,0
1663,15:48.7,43:32.6,3639,Harborside,40.7192517,-74.034234,3481,York St,40.71649,-74.04105,42788,Customer,1970,0
416,16:56.7,23:53.2,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,54253,Customer,1970,0
1638,17:20.1,44:38.8,3199,Newport Pkwy,40.7287448,-74.0321082,3210,Pershing Field,40.74267714,-74.05178863,43629,Customer,1970,0
318,17:21.0,22:39.5,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,35097,Subscriber,1980,1
1000,18:01.4,34:42.3,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,54248,Customer,1970,0
343,18:12.2,23:55.4,3483,Montgomery St,40.71942,-74.05099,3269,Brunswick & 6th,40.72601173,-74.05038893,40308,Customer,1970,0
3621,18:20.5,18:41.8,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,39421,Customer,1970,0
720,20:13.5,32:14.5,3185,City Hall,40.7177325,-74.043845,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,45240,Customer,1970,0
2620,20:35.3,04:16.0,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,45464,Customer,1970,0
235,22:38.9,26:34.6,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,38990,Customer,1970,0
762,22:42.5,35:25.1,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,45198,Customer,1970,0
151,23:55.1,26:26.4,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,45582,Customer,1970,0
1112,24:38.0,43:10.5,3273,Manila & 1st,40.72165072,-74.04288411,3677,Glenwood Ave,40.72755147,-74.07106072,46472,Customer,1970,0
1167,26:43.5,46:11.3,3198,Heights Elevator,40.74871595,-74.0404433,3481,York St,40.71649,-74.04105,42343,Customer,1970,0
552,26:46.9,35:59.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,44422,Customer,1970,0
837,27:10.3,41:07.3,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.7308971,-74.06391263,45264,Customer,1970,0
378,28:08.6,34:26.7,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,42495,Customer,1970,0
142,28:56.2,31:18.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42120,Customer,1970,0
450,30:19.8,37:50.1,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,38392,Customer,1970,0
988,30:39.6,47:08.3,3679,Bergen Ave,40.72210379,-74.071455,3185,City Hall,40.7177325,-74.043845,44381,Customer,1970,0
486,31:55.6,40:02.1,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,44576,Customer,1970,0
921,31:58.9,47:20.2,3195,Sip Ave,40.7308971,-74.06391263,3199,Newport Pkwy,40.7287448,-74.0321082,32349,Customer,1970,0
727,33:07.8,45:14.8,3199,Newport Pkwy,40.7287448,-74.0321082,3213,Van Vorst Park,40.71848892,-74.04772663,44911,Customer,1970,0
532,33:30.8,42:23.2,3203,Hamilton Park,40.72759597,-74.04424731,3483,Montgomery St,40.71942,-74.05099,42625,Customer,1970,0
1627,36:05.2,03:13.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24965,Customer,1970,0
1457,36:16.0,00:33.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,45261,Customer,1970,0
1615,36:42.5,03:38.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,33567,Customer,1970,0
347,37:25.6,43:13.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.04630454,45014,Customer,1970,0
1373,37:53.9,00:47.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,28308,Customer,1970,0
1350,38:03.8,00:34.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,34038,Customer,1970,0
555,41:11.9,50:27.4,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42423,Customer,1970,0
258,46:57.1,51:15.8,3273,Manila & 1st,40.72165072,-74.04288411,3269,Brunswick & 6th,40.72601173,-74.05038893,47256,Customer,1970,0
3838,47:48.1,51:46.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,28186,Subscriber,1982,2
273,47:52.9,52:26.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,34039,Customer,1970,0
451,48:06.8,55:38.1,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,45198,Customer,1970,0
392,49:23.9,55:56.4,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,40093,Subscriber,1991,1
1378,50:03.1,13:01.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3199,Newport Pkwy,40.7287448,-74.0321082,46627,Customer,1970,0
194,50:58.9,54:13.3,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42370,Customer,1970,0
533,51:29.8,00:23.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.7112423,-74.0557013,34333,Customer,1970,0
420,51:57.8,58:58.3,3213,Van Vorst Park,40.71848892,-74.04772663,3214,Essex Light Rail,40.7127742,-74.0364857,42485,Customer,1970,0
406,52:09.1,58:55.9,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,45264,Subscriber,1989,2
245,53:03.3,57:08.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3187,Warren St,40.7211236,-74.03805095,28639,Customer,1970,0
90,53:05.0,54:35.3,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,35159,Customer,1970,0
3774,58:07.6,01:01.6,3195,Sip Ave,40.7308971,-74.06391263,3186,Grove St PATH,40.71958612,-74.04311746,54252,Customer,1970,0
474,59:16.6,07:11.0,3481,York St,40.71649,-74.04105,3639,Harborside,40.7192517,-74.034234,42343,Customer,1970,0
267,01:57.5,06:25.2,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42219,Customer,1970,0
603,05:18.9,15:22.0,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,44191,Customer,1970,0
152,05:30.2,08:02.6,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,38891,Customer,1970,0
112,05:46.6,07:39.6,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,39407,Customer,1970,0
2988,11:01.7,00:49.9,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42343,Customer,1970,0
625,11:10.5,21:36.2,3185,City Hall,40.7177325,-74.043845,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,44381,Customer,1970,0
1455,12:09.3,36:25.2,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,30186,Customer,1970,0
495,12:28.0,20:43.2,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3207,Oakland Ave,40.7376037,-74.0524783,44723,Customer,1970,0
527,13:11.5,21:58.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3209,Brunswick St,40.7241765,-74.0506564,48922,Customer,1970,0
2005,16:48.1,50:13.6,3678,Fairmount Ave,40.72572614,-74.07195926,3679,Bergen Ave,40.72210379,-74.071455,45264,Customer,1970,0
357,16:56.5,22:53.8,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,42311,Customer,1970,0
115,17:15.1,19:10.7,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45713,Customer,1970,0
800,17:36.0,30:56.1,3195,Sip Ave,40.7308971,-74.06391263,3199,Newport Pkwy,40.7287448,-74.0321082,30021,Customer,1970,0
2152,20:12.2,56:04.7,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,40925,Customer,1970,0
1914,20:30.1,52:24.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3196,Riverview Park,40.7443187,-74.0439909,42307,Customer,1970,0
300,23:23.3,28:23.8,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,54248,Customer,1970,0
162,25:11.8,27:54.1,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,54358,Subscriber,1990,1
342,25:39.5,31:22.4,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39407,Customer,1970,0
327,26:44.4,32:11.7,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,44911,Customer,1970,0
851,28:10.5,42:22.3,3185,City Hall,40.7177325,-74.043845,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42432,Customer,1961,1
1070,28:22.4,46:13.2,3206,Hilltop,40.7311689,-74.0575736,3202,Newport PATH,40.7272235,-74.0337589,18808,Subscriber,1976,1
356,28:28.3,34:24.9,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,40093,Subscriber,1991,1
519,30:47.6,39:27.1,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,33321,Customer,1970,0
243,33:48.6,37:52.2,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,33961,Customer,1970,0
289,35:37.7,40:27.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.0337589,39421,Customer,1970,0
482,37:17.6,45:20.0,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42495,Customer,1970,0
456,37:40.6,45:16.7,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,38891,Customer,1970,0
1157,38:17.8,57:35.4,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,30186,Customer,1970,0
691,38:22.7,49:54.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,48911,Customer,1988,2
241,38:48.2,42:50.0,3185,City Hall,40.7177325,-74.043845,3483,Montgomery St,40.71942,-74.05099,28426,Customer,1970,0
605,39:45.2,49:50.7,3279,Dixon Mills,40.72163014,-74.04996783,3483,Montgomery St,40.71942,-74.05099,49081,Customer,1970,0
261,42:07.7,46:29.0,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,32540,Customer,1970,0
1227,42:10.6,02:38.1,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,40975,Subscriber,1981,2
472,42:39.6,50:31.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,44911,Customer,1970,0
370,44:17.2,50:27.6,3273,Manila & 1st,40.72165072,-74.04288411,3205,JC Medical Center,40.71653978,-74.04963791,41618,Customer,1970,0
149,46:34.0,49:03.5,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,44505,Customer,1970,0
218,47:41.0,51:19.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,47256,Customer,1970,0
508,48:09.4,56:37.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.04630454,39407,Customer,1970,0
364,49:20.4,55:25.4,3187,Warren St,40.7211236,-74.03805095,3272,Jersey & 3rd,40.72333159,-74.04595256,44785,Customer,1970,0
507,51:08.4,59:35.7,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,44690,Customer,1970,0
221,51:35.7,55:17.6,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,43236,Customer,1970,0
4178,51:47.8,01:26.1,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,46935,Customer,1970,0
274,53:01.3,57:35.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3213,Van Vorst Park,40.71848892,-74.04772663,44872,Customer,1970,0
276,53:08.6,57:44.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3213,Van Vorst Park,40.71848892,-74.04772663,40308,Customer,1970,0
394,55:44.3,02:18.4,3276,Marin Light Rail,40.71458404,-74.04281706,3639,Harborside,40.7192517,-74.034234,44687,Subscriber,1985,1
234,57:42.5,01:36.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,44785,Customer,1970,0
868,58:47.4,13:16.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3273,Manila & 1st,40.72165072,-74.04288411,34038,Customer,1970,0
197,59:34.9,02:52.6,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,54260,Customer,1970,0
824,01:14.4,14:58.8,3209,Brunswick St,40.7241765,-74.0506564,3638,Washington St,40.7242941,-74.0354826,48932,Customer,1970,0
156,03:15.9,05:52.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,46527,Customer,1970,0
189,03:53.6,07:03.2,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,40885,Customer,1970,0
815,04:22.7,17:58.0,3198,Heights Elevator,40.74871595,-74.0404433,3211,Newark Ave,40.72152515,-74.04630454,45281,Customer,1970,0
212,05:15.5,08:48.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,27759,Customer,1970,0
474,06:36.7,14:31.3,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458404,-74.04281706,38392,Customer,1970,0
436,06:38.8,13:55.7,3209,Brunswick St,40.7241765,-74.0506564,3213,Van Vorst Park,40.71848892,-74.04772663,33008,Customer,1970,0
2248,09:10.4,46:39.0,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,42812,Customer,1970,0
447,09:14.1,16:42.1,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,44664,Customer,1970,0
319,09:34.4,14:54.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,30009,Customer,1970,0
421,11:31.9,18:33.4,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,32440,Customer,1970,0
848,12:01.1,26:09.4,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,39421,Customer,1970,0
297,12:33.2,17:30.5,3210,Pershing Field,40.74267714,-74.05178863,3207,Oakland Ave,40.7376037,-74.0524783,42138,Customer,1970,0
164,13:17.1,16:01.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,45351,Customer,1970,0
326,15:40.8,21:07.6,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,44872,Customer,1970,0
558,19:07.4,28:25.6,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,42485,Customer,1970,0
74,19:59.5,21:13.5,3267,Morris Canal,40.71241882,-74.03852552,3681,Grand St,40.71517768,-74.03768331,42354,Customer,1970,0
234,23:14.5,27:09.3,3483,Montgomery St,40.71942,-74.05099,3185,City Hall,40.7177325,-74.043845,28426,Customer,1970,0
483,23:53.2,31:56.3,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42625,Customer,1970,0
529,25:55.2,34:44.2,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,45340,Customer,1970,0
